filename,width,height,class,xmin,ymin,xmax,ymax
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,183,351,201,358
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,36,350,50,361
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,27,365,40,372
z5047606433501_59a3620496337752e6f090db7bf623a3_jpg.rf.2c82c0658393560e6f58023b80b6a8f7.jpg,640,640,khong_bo_ao_vao_quan,213,385,380,435
z5047606433501_59a3620496337752e6f090db7bf623a3_jpg.rf.2c82c0658393560e6f58023b80b6a8f7.jpg,640,640,khong_bo_ao_vao_quan,600,340,640,372
z5047607759009_ae07d0151a37301eaa38e97d56ab1b21_jpg.rf.70a2fcabdb3210f49e051fe90c61437f.jpg,640,640,khong_bo_ao_vao_quan,226,412,334,455
z5047607759009_ae07d0151a37301eaa38e97d56ab1b21_jpg.rf.70a2fcabdb3210f49e051fe90c61437f.jpg,640,640,khong_bo_ao_vao_quan,337,404,408,444
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,354,416,458,463
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,238,364,306,394
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,83,378,145,409
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,3,414,79,445
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,0,565,80,633
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,594,291,606,297
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,624,289,629,295
z5047608502199_484e3da55c193e25b2164346af19ece6_jpg.rf.2bdc942f525dc61b9c66392289494dc5.jpg,640,640,khong_bo_ao_vao_quan,633,290,640,295
z5047608376329_67e04fcfdb5b116fb615b17b33260284_jpg.rf.49acbfe6a9006ef6548557db75749309.jpg,640,640,khong_bo_ao_vao_quan,330,374,448,408
z5047608376329_67e04fcfdb5b116fb615b17b33260284_jpg.rf.49acbfe6a9006ef6548557db75749309.jpg,640,640,khong_bo_ao_vao_quan,154,220,167,230
z5047606102767_c643d2cb181a749b050124656dd84a75_jpg.rf.473d16b0c702d5073f5344935dfeae88.jpg,640,640,khong_bo_ao_vao_quan,159,307,437,375
z5047606102767_c643d2cb181a749b050124656dd84a75_jpg.rf.473d16b0c702d5073f5344935dfeae88.jpg,640,640,khong_phu_hieu,313,163,366,192
z5047607798216_4bf375737392ff4f447ab09710c3c21d_jpg.rf.891b606e20f22410f4cda72f9a8ea77e.jpg,640,640,khong_bo_ao_vao_quan,227,378,337,430
z5047607798216_4bf375737392ff4f447ab09710c3c21d_jpg.rf.891b606e20f22410f4cda72f9a8ea77e.jpg,640,640,khong_bo_ao_vao_quan,520,417,640,495
z5047607798216_4bf375737392ff4f447ab09710c3c21d_jpg.rf.891b606e20f22410f4cda72f9a8ea77e.jpg,640,640,khong_bo_ao_vao_quan,440,333,495,354
z5047607798216_4bf375737392ff4f447ab09710c3c21d_jpg.rf.891b606e20f22410f4cda72f9a8ea77e.jpg,640,640,khong_bo_ao_vao_quan,388,328,423,341
z5047607798216_4bf375737392ff4f447ab09710c3c21d_jpg.rf.891b606e20f22410f4cda72f9a8ea77e.jpg,640,640,khong_bo_ao_vao_quan,524,324,540,337
z5047607064561_09412748683ec92bac38a65bc53fdc71_jpg.rf.68476a3547c4415b33f6c742d1aebc12.jpg,640,640,khong_bo_ao_vao_quan,307,383,423,425
z5047608522940_122da739609db86c95fe3f285992f35a_jpg.rf.5195a201a5159c0a316479b707d4ad25.jpg,640,640,khong_bo_ao_vao_quan,351,402,444,429
z5047608522940_122da739609db86c95fe3f285992f35a_jpg.rf.5195a201a5159c0a316479b707d4ad25.jpg,640,640,khong_bo_ao_vao_quan,443,349,475,361
z5047608522940_122da739609db86c95fe3f285992f35a_jpg.rf.5195a201a5159c0a316479b707d4ad25.jpg,640,640,khong_bo_ao_vao_quan,224,295,238,303
z5047608522940_122da739609db86c95fe3f285992f35a_jpg.rf.5195a201a5159c0a316479b707d4ad25.jpg,640,640,khong_bo_ao_vao_quan,262,295,267,300
z5047607572066_52e12a7afaf94420c5aa9ee4eece2e75_jpg.rf.0e1e1227a2b9bd5946314eddfed3ba66.jpg,640,640,khong_bo_ao_vao_quan,219,331,391,383
z5047604300093_86fd3f412c1010982eb95f2037a6cdeb_jpg.rf.300f77439a8a97f0dcc0519fbee6eba3.jpg,640,640,khong_bo_ao_vao_quan,115,313,229,357
z5047607802549_1cf56383658548ae58de1a4a30da6d31_jpg.rf.60749d3dc001e8cd308b18b3b0980c6c.jpg,640,640,khong_bo_ao_vao_quan,231,411,388,462
z5047607802549_1cf56383658548ae58de1a4a30da6d31_jpg.rf.60749d3dc001e8cd308b18b3b0980c6c.jpg,640,640,khong_bo_ao_vao_quan,577,296,637,317
z5047606129855_cf0ac2880f283d3c38a5e618ae72823f_jpg.rf.cbf1c4fdeaf85112dbad44d3e5235b62.jpg,640,640,khong_bo_ao_vao_quan,336,265,422,298
z5047608784192_870e704f967b1e81ce748b58a262fa1a_jpg.rf.8e68915f95c53049ab384fcd637dbe3c.jpg,640,640,khong_bo_ao_vao_quan,30,247,180,285
z5047608784192_870e704f967b1e81ce748b58a262fa1a_jpg.rf.8e68915f95c53049ab384fcd637dbe3c.jpg,640,640,khong_bo_ao_vao_quan,399,241,494,281
z5047608784192_870e704f967b1e81ce748b58a262fa1a_jpg.rf.8e68915f95c53049ab384fcd637dbe3c.jpg,640,640,khong_bo_ao_vao_quan,491,209,528,241
z5047608784192_870e704f967b1e81ce748b58a262fa1a_jpg.rf.8e68915f95c53049ab384fcd637dbe3c.jpg,640,640,khong_bo_ao_vao_quan,533,217,619,246
z5047606389796_db4660793544ce401a06693066548dcf_jpg.rf.9f591b6fc268a024fe08b3b480c87275.jpg,640,640,khong_bo_ao_vao_quan,293,330,490,412
z5047608660786_c22ac5f0cbac2e610fdd6628501500a3_jpg.rf.82bb7ab02ed283abe10de8cca4ea7afa.jpg,640,640,khong_bo_ao_vao_quan,140,280,260,343
z5047608660786_c22ac5f0cbac2e610fdd6628501500a3_jpg.rf.82bb7ab02ed283abe10de8cca4ea7afa.jpg,640,640,khong_bo_ao_vao_quan,358,332,513,412
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,238,428,346,463
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,615,359,640,384
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,471,330,494,338
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,451,319,470,330
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,413,327,428,342
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,389,327,402,344
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,167,327,202,337
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,50,342,87,362
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,16,333,47,351
z5047608554405_c1df81413ad5123e42ecff30ce675b8f_jpg.rf.44d79a310d2cbfa8b31d4222c02947cb.jpg,640,640,khong_bo_ao_vao_quan,525,325,549,337
z5047605582717_c46cc0bd274ca99d1bd8e1e236a0fdbb_jpg.rf.e2ffa42381f105a682cd3ece8c3cd9ed.jpg,640,640,khong_bo_ao_vao_quan,254,350,374,392
z5047606393776_626f2e8bb41a384d97a4e61a65f8eaf7_jpg.rf.b495fea0c0f4efb3420cd36a5f87ff20.jpg,640,640,khong_bo_ao_vao_quan,267,365,430,445
z5047606393776_626f2e8bb41a384d97a4e61a65f8eaf7_jpg.rf.b495fea0c0f4efb3420cd36a5f87ff20.jpg,640,640,khong_bo_ao_vao_quan,546,292,640,379
z5047609116451_189aad7d0911608dab57f04e3509dbed_jpg.rf.e21e3e3bf931e23c232e5701c3c88bc9.jpg,640,640,khong_bo_ao_vao_quan,211,370,342,412
z5047609116451_189aad7d0911608dab57f04e3509dbed_jpg.rf.e21e3e3bf931e23c232e5701c3c88bc9.jpg,640,640,khong_bo_ao_vao_quan,90,281,177,310
z5047609116451_189aad7d0911608dab57f04e3509dbed_jpg.rf.e21e3e3bf931e23c232e5701c3c88bc9.jpg,640,640,khong_bo_ao_vao_quan,175,250,205,265
z5047609116451_189aad7d0911608dab57f04e3509dbed_jpg.rf.e21e3e3bf931e23c232e5701c3c88bc9.jpg,640,640,khong_bo_ao_vao_quan,37,244,63,258
z5047609116451_189aad7d0911608dab57f04e3509dbed_jpg.rf.e21e3e3bf931e23c232e5701c3c88bc9.jpg,640,640,khong_bo_ao_vao_quan,74,243,96,258
z5047609116451_189aad7d0911608dab57f04e3509dbed_jpg.rf.e21e3e3bf931e23c232e5701c3c88bc9.jpg,640,640,khong_bo_ao_vao_quan,385,248,402,266
z5047607561787_9a29e28a371bbc17f4c1a1e8a034925b_jpg.rf.5e859a545fd506d2faa7b33b1c0acb5d.jpg,640,640,khong_bo_ao_vao_quan,211,433,520,497
z5047607561787_9a29e28a371bbc17f4c1a1e8a034925b_jpg.rf.5e859a545fd506d2faa7b33b1c0acb5d.jpg,640,640,khong_bo_ao_vao_quan,0,325,71,367
z5047607561787_9a29e28a371bbc17f4c1a1e8a034925b_jpg.rf.5e859a545fd506d2faa7b33b1c0acb5d.jpg,640,640,khong_bo_ao_vao_quan,532,358,638,400
z5047608545751_65e1e7bf16f2bd2e9e30e49f2201f25c_jpg.rf.aad2e838464b57d4bc8bbe35fb9afc31.jpg,640,640,khong_bo_ao_vao_quan,323,422,412,453
z5047608545751_65e1e7bf16f2bd2e9e30e49f2201f25c_jpg.rf.aad2e838464b57d4bc8bbe35fb9afc31.jpg,640,640,khong_bo_ao_vao_quan,560,399,629,423
z5047608545751_65e1e7bf16f2bd2e9e30e49f2201f25c_jpg.rf.aad2e838464b57d4bc8bbe35fb9afc31.jpg,640,640,khong_bo_ao_vao_quan,433,311,454,333
z5047608545751_65e1e7bf16f2bd2e9e30e49f2201f25c_jpg.rf.aad2e838464b57d4bc8bbe35fb9afc31.jpg,640,640,khong_bo_ao_vao_quan,78,315,93,324
z5047608545751_65e1e7bf16f2bd2e9e30e49f2201f25c_jpg.rf.aad2e838464b57d4bc8bbe35fb9afc31.jpg,640,640,khong_bo_ao_vao_quan,46,315,68,329
z5047608996958_f9ee5f97a62c79350f37a43741099663_jpg.rf.612ed672b7f4e147b5ee91af1893651e.jpg,640,640,khong_bo_ao_vao_quan,80,245,182,285
z5047608996958_f9ee5f97a62c79350f37a43741099663_jpg.rf.612ed672b7f4e147b5ee91af1893651e.jpg,640,640,khong_bo_ao_vao_quan,418,300,533,337
z5047605600646_3755a84202c8fff63954bb670efa76d5_jpg.rf.3f2c66a48e5a5267d73636011a769d23.jpg,640,640,khong_bo_ao_vao_quan,210,283,313,323
z5047606111464_d881d337e39cf068386c8e50e3ef6791_jpg.rf.541f8cadb8fa1c75a911f65d50287326.jpg,640,640,khong_bo_ao_vao_quan,152,303,451,370
z5047608164028_068d63d77a373e6ff8843f07abf7ef48_jpg.rf.856bc1b7feb6341c34fdf93d70776ad9.jpg,640,640,khong_bo_ao_vao_quan,238,370,382,428
z5047608164028_068d63d77a373e6ff8843f07abf7ef48_jpg.rf.856bc1b7feb6341c34fdf93d70776ad9.jpg,640,640,khong_bo_ao_vao_quan,484,238,499,247
z5047608164028_068d63d77a373e6ff8843f07abf7ef48_jpg.rf.856bc1b7feb6341c34fdf93d70776ad9.jpg,640,640,khong_bo_ao_vao_quan,467,235,475,239
z5047607253021_a04d933536d33de5c3309d6c5e8fd24a_jpg.rf.d6df55bb895f07e47e2944c4d05a62d6.jpg,640,640,khong_bo_ao_vao_quan,276,330,425,372
z5047607253021_a04d933536d33de5c3309d6c5e8fd24a_jpg.rf.d6df55bb895f07e47e2944c4d05a62d6.jpg,640,640,khong_bo_ao_vao_quan,12,322,187,408
z5047608148897_1ac4c021cfa17f70531e9e1f1ebd55af_jpg.rf.c8f4c66bae69b9abcb724d984bdccf18.jpg,640,640,khong_bo_ao_vao_quan,231,297,302,325
z5047608148897_1ac4c021cfa17f70531e9e1f1ebd55af_jpg.rf.c8f4c66bae69b9abcb724d984bdccf18.jpg,640,640,khong_bo_ao_vao_quan,405,330,457,338
z5047608148897_1ac4c021cfa17f70531e9e1f1ebd55af_jpg.rf.c8f4c66bae69b9abcb724d984bdccf18.jpg,640,640,khong_bo_ao_vao_quan,68,295,120,307
z5047608148897_1ac4c021cfa17f70531e9e1f1ebd55af_jpg.rf.c8f4c66bae69b9abcb724d984bdccf18.jpg,640,640,khong_bo_ao_vao_quan,32,298,63,312
z5047608110573_0cb139e22d7e948759494e4d2fcfb284_jpg.rf.9f8b7d052893d0a45fa675a85dbd39ca.jpg,640,640,khong_bo_ao_vao_quan,258,302,398,358
z5047606680796_e89659fcece8fd1312e6baa47a6fd524_jpg.rf.db7b0a4b3790c8e17198727c19616217.jpg,640,640,khong_bo_ao_vao_quan,367,462,507,540
z5047609252085_4f964434013dc41f5633cba4a0ed9d2e_jpg.rf.ce5a48c12ec8967ca3862dab0028e147.jpg,640,640,khong_bo_ao_vao_quan,104,330,247,402
z5047609252085_4f964434013dc41f5633cba4a0ed9d2e_jpg.rf.ce5a48c12ec8967ca3862dab0028e147.jpg,640,640,khong_bo_ao_vao_quan,227,310,323,348
z5047609252085_4f964434013dc41f5633cba4a0ed9d2e_jpg.rf.ce5a48c12ec8967ca3862dab0028e147.jpg,640,640,khong_bo_ao_vao_quan,322,324,462,391
z5047606387712_4b6d724a7763c97393356cf2d2bd67af_jpg.rf.d079bdf301e5792f62a02592d0e34b8a.jpg,640,640,khong_bo_ao_vao_quan,377,293,533,353
z5047605192448_b369fcc09727d3f6faf0dd34788fdc34_jpg.rf.b5d66750d63bd1e1f4ed14101bcec028.jpg,640,640,khong_bo_ao_vao_quan,425,423,507,502
z5047607530342_19f1bcdb5b2109285766f3b200ed1c6e_jpg.rf.9f7e8b70d22b073b894ea310c66bf3e2.jpg,640,640,khong_bo_ao_vao_quan,264,347,385,386
z5047609020670_a6b4b6f4ddf8872967238950d16c5ff4_jpg.rf.2b74cb1f89a0458d2855a8afca93d78f.jpg,640,640,khong_bo_ao_vao_quan,247,352,402,403
z5047609020670_a6b4b6f4ddf8872967238950d16c5ff4_jpg.rf.2b74cb1f89a0458d2855a8afca93d78f.jpg,640,640,khong_bo_ao_vao_quan,407,320,527,353
z5047609020670_a6b4b6f4ddf8872967238950d16c5ff4_jpg.rf.2b74cb1f89a0458d2855a8afca93d78f.jpg,640,640,khong_bo_ao_vao_quan,582,355,640,390
z5047609020670_a6b4b6f4ddf8872967238950d16c5ff4_jpg.rf.2b74cb1f89a0458d2855a8afca93d78f.jpg,640,640,khong_phu_hieu,336,237,367,273
z5047607539973_5df930a94440d545753568914868550e_jpg.rf.a1c8662b387e6d2f3cf4a43e24554b63.jpg,640,640,khong_bo_ao_vao_quan,103,287,494,353
z5047609073547_0f46d9e60e0b14a571752bc2a339c96d_jpg.rf.8f1f8649272a1b0081ebbeb233ff3bde.jpg,640,640,khong_bo_ao_vao_quan,227,339,385,394
z5047607548321_c2fe60e56bfe3fc52159f7ed45628103_jpg.rf.8fea217f27d68932bae892c6c9f86fa0.jpg,640,640,khong_bo_ao_vao_quan,136,300,300,337
z5047607202286_e35ae0aae6043f21cf58061db27d42d8_jpg.rf.17d26d209e44a54ca50a40027e930d23.jpg,640,640,khong_bo_ao_vao_quan,89,434,259,479
z5047607202286_e35ae0aae6043f21cf58061db27d42d8_jpg.rf.17d26d209e44a54ca50a40027e930d23.jpg,640,640,khong_bo_ao_vao_quan,0,380,48,425
z5047607793935_38905ce196ba910e8f388db8e4dfd987_jpg.rf.e9dfc3463194a9c14b54328b149a21da.jpg,640,640,khong_bo_ao_vao_quan,304,433,444,485
z5047607793935_38905ce196ba910e8f388db8e4dfd987_jpg.rf.e9dfc3463194a9c14b54328b149a21da.jpg,640,640,khong_bo_ao_vao_quan,3,420,177,512
z5047608558563_4b5a87c84559c49eeda501b76c712fba_jpg.rf.aeb168eb3219f35a4c40afa5db0f9d3d.jpg,640,640,khong_bo_ao_vao_quan,264,436,328,452
z5047608558563_4b5a87c84559c49eeda501b76c712fba_jpg.rf.aeb168eb3219f35a4c40afa5db0f9d3d.jpg,640,640,khong_bo_ao_vao_quan,481,362,506,374
z5047608558563_4b5a87c84559c49eeda501b76c712fba_jpg.rf.aeb168eb3219f35a4c40afa5db0f9d3d.jpg,640,640,khong_bo_ao_vao_quan,614,362,640,381
z5047608558563_4b5a87c84559c49eeda501b76c712fba_jpg.rf.aeb168eb3219f35a4c40afa5db0f9d3d.jpg,640,640,khong_bo_ao_vao_quan,532,349,547,353
z5047608558563_4b5a87c84559c49eeda501b76c712fba_jpg.rf.aeb168eb3219f35a4c40afa5db0f9d3d.jpg,640,640,khong_bo_ao_vao_quan,562,349,571,355
z5047608558563_4b5a87c84559c49eeda501b76c712fba_jpg.rf.aeb168eb3219f35a4c40afa5db0f9d3d.jpg,640,640,khong_bo_ao_vao_quan,512,346,524,351
z5047608558563_4b5a87c84559c49eeda501b76c712fba_jpg.rf.aeb168eb3219f35a4c40afa5db0f9d3d.jpg,640,640,khong_bo_ao_vao_quan,64,348,87,356
z5047608538044_94bb0e52fe93be18e7884dc7e34cd088_jpg.rf.e4b657245ccbbae328124668d32663d0.jpg,640,640,khong_bo_ao_vao_quan,273,399,371,437
z5047608538044_94bb0e52fe93be18e7884dc7e34cd088_jpg.rf.e4b657245ccbbae328124668d32663d0.jpg,640,640,khong_bo_ao_vao_quan,539,378,612,400
z5047604314913_8629be8046852c260baaa985ba19a3d9_jpg.rf.e451771be77b10e08009b1036ae26e32.jpg,640,640,khong_bo_ao_vao_quan,187,345,334,379
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,279,440,393,469
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,434,324,465,344
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,477,321,507,338
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,356,338,397,353
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,219,338,248,351
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,259,331,283,343
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,246,322,262,332
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,196,327,216,337
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,159,332,180,342
z5047608545544_677df1c9beba4230d62c294f2b3690f9_jpg.rf.63e5d9e13fa73e61c03c215410a38457.jpg,640,640,khong_bo_ao_vao_quan,41,364,94,381
z5047609133307_15a038e4ad42e5986f1748b091905c7f_jpg.rf.28ec49f0ac1e34b9fad25cdf968c1f71.jpg,640,640,khong_bo_ao_vao_quan,207,303,378,372
z5047609133307_15a038e4ad42e5986f1748b091905c7f_jpg.rf.28ec49f0ac1e34b9fad25cdf968c1f71.jpg,640,640,khong_bo_ao_vao_quan,422,129,500,174
z5047609133307_15a038e4ad42e5986f1748b091905c7f_jpg.rf.28ec49f0ac1e34b9fad25cdf968c1f71.jpg,640,640,khong_bo_ao_vao_quan,134,195,205,227
z5047609133307_15a038e4ad42e5986f1748b091905c7f_jpg.rf.28ec49f0ac1e34b9fad25cdf968c1f71.jpg,640,640,khong_bo_ao_vao_quan,0,141,97,212
z5047609181012_041c5f81796acb17bee46b51362a151f_jpg.rf.802642eda1b1bdd50a0af418079016fa.jpg,640,640,khong_bo_ao_vao_quan,86,303,244,372
z5047609181012_041c5f81796acb17bee46b51362a151f_jpg.rf.802642eda1b1bdd50a0af418079016fa.jpg,640,640,khong_bo_ao_vao_quan,288,330,388,365
z5047609181012_041c5f81796acb17bee46b51362a151f_jpg.rf.802642eda1b1bdd50a0af418079016fa.jpg,640,640,khong_bo_ao_vao_quan,439,334,563,379
z5047609181012_041c5f81796acb17bee46b51362a151f_jpg.rf.802642eda1b1bdd50a0af418079016fa.jpg,640,640,khong_bo_ao_vao_quan,404,337,437,355
z5047604341214_4a453fb26c71661e0fecc275ec6aa883_jpg.rf.c7b3fedc1fa670fc3d7b25239e439a30.jpg,640,640,khong_bo_ao_vao_quan,204,335,398,397
z5047609086606_4dfbbdd613c7dbf035df91731c81ff10_jpg.rf.d4267baca0bc9bd8da10ad957e21ed7a.jpg,640,640,khong_bo_ao_vao_quan,158,282,256,335
z5047609086606_4dfbbdd613c7dbf035df91731c81ff10_jpg.rf.d4267baca0bc9bd8da10ad957e21ed7a.jpg,640,640,khong_bo_ao_vao_quan,62,288,122,340
z5047609086606_4dfbbdd613c7dbf035df91731c81ff10_jpg.rf.d4267baca0bc9bd8da10ad957e21ed7a.jpg,640,640,khong_bo_ao_vao_quan,376,332,507,387
z5047609086606_4dfbbdd613c7dbf035df91731c81ff10_jpg.rf.d4267baca0bc9bd8da10ad957e21ed7a.jpg,640,640,khong_bo_ao_vao_quan,542,267,640,307
z5047609086606_4dfbbdd613c7dbf035df91731c81ff10_jpg.rf.d4267baca0bc9bd8da10ad957e21ed7a.jpg,640,640,khong_bo_ao_vao_quan,522,275,567,312
z5047609086606_4dfbbdd613c7dbf035df91731c81ff10_jpg.rf.d4267baca0bc9bd8da10ad957e21ed7a.jpg,640,640,khong_bo_ao_vao_quan,236,277,302,300
z5047605444064_3a1b2e1c234e5794fa747be304489be1_jpg.rf.5ca464df15743224922971ca2598633d.jpg,640,640,khong_bo_ao_vao_quan,197,326,405,410
z5047605444064_3a1b2e1c234e5794fa747be304489be1_jpg.rf.5ca464df15743224922971ca2598633d.jpg,640,640,khong_bo_ao_vao_quan,0,146,126,221
z5047608661207_fbdc145d8c771b6843fb74add45ceb31_jpg.rf.1cc022b93cc69bc69cb8a683d611e488.jpg,640,640,khong_bo_ao_vao_quan,298,295,349,332
z5047608661207_fbdc145d8c771b6843fb74add45ceb31_jpg.rf.1cc022b93cc69bc69cb8a683d611e488.jpg,640,640,khong_bo_ao_vao_quan,156,295,207,335
z5047604801109_0a2928608adb485f8a4c533bfba4977b_jpg.rf.ee86a670d8d7ae705b3be5d6246893db.jpg,640,640,khong_bo_ao_vao_quan,156,323,347,382
z5047604801109_0a2928608adb485f8a4c533bfba4977b_jpg.rf.ee86a670d8d7ae705b3be5d6246893db.jpg,640,640,khong_bo_ao_vao_quan,10,278,140,325
z5047608774082_c7f19c00722677b8f0d8e1c42ce070e6_jpg.rf.87608ef7a7cb3a4d5ac899a94fa84fe7.jpg,640,640,khong_bo_ao_vao_quan,289,352,368,377
z5047608774082_c7f19c00722677b8f0d8e1c42ce070e6_jpg.rf.87608ef7a7cb3a4d5ac899a94fa84fe7.jpg,640,640,khong_bo_ao_vao_quan,444,357,495,377
z5047608774082_c7f19c00722677b8f0d8e1c42ce070e6_jpg.rf.87608ef7a7cb3a4d5ac899a94fa84fe7.jpg,640,640,khong_phu_hieu,307,282,329,303
z5047608774082_c7f19c00722677b8f0d8e1c42ce070e6_jpg.rf.87608ef7a7cb3a4d5ac899a94fa84fe7.jpg,640,640,khong_bo_ao_vao_quan,116,322,175,351
z5047608774082_c7f19c00722677b8f0d8e1c42ce070e6_jpg.rf.87608ef7a7cb3a4d5ac899a94fa84fe7.jpg,640,640,khong_bo_ao_vao_quan,547,301,596,321
z5047608774082_c7f19c00722677b8f0d8e1c42ce070e6_jpg.rf.87608ef7a7cb3a4d5ac899a94fa84fe7.jpg,640,640,khong_bo_ao_vao_quan,291,272,303,278
z5047605569067_79fe7683254a3918d6300a8dde9a6350_jpg.rf.8607ee46c090078540010bea7dbc2199.jpg,640,640,khong_bo_ao_vao_quan,283,404,599,489
z5047605569067_79fe7683254a3918d6300a8dde9a6350_jpg.rf.8607ee46c090078540010bea7dbc2199.jpg,640,640,khong_bo_ao_vao_quan,132,101,252,133
z5047605569067_79fe7683254a3918d6300a8dde9a6350_jpg.rf.8607ee46c090078540010bea7dbc2199.jpg,640,640,khong_bo_ao_vao_quan,542,47,621,69
z5047608124263_3b0cc0bf432f0caeffbaeba68a3467bb_jpg.rf.f109806fbc39c58dc5eb6a7ff35da184.jpg,640,640,khong_bo_ao_vao_quan,140,285,256,325
z5047609100321_9a878f58e1ca551f65506924c1102082_jpg.rf.c2bcbbe16f4f30caa28db74c14c7970f.jpg,640,640,khong_bo_ao_vao_quan,82,358,276,423
z5047609100321_9a878f58e1ca551f65506924c1102082_jpg.rf.c2bcbbe16f4f30caa28db74c14c7970f.jpg,640,640,khong_bo_ao_vao_quan,249,334,338,372
z5047607508154_48a38fed5aad0d10b3a890cb3c494dad_jpg.rf.f3dcd2ba3b5ee75d3d0d906ee6039fc3.jpg,640,640,khong_bo_ao_vao_quan,243,393,428,457
z5047609231087_a617d72077ee238f59ec5815ee0b34f2_jpg.rf.52305059c1c98220113448236bfbbeb1.jpg,640,640,khong_bo_ao_vao_quan,149,303,282,377
z5047609231087_a617d72077ee238f59ec5815ee0b34f2_jpg.rf.52305059c1c98220113448236bfbbeb1.jpg,640,640,khong_bo_ao_vao_quan,359,297,492,360
